video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
8w4A1vVaNmE,Taylor Swift,"Whisper hello, I miss you quite terribly.","Hey! I just made a new video blog from our trip to London this week. It includes Caitlin's alter ego, taking a walk through ""Willy Wonka's house. It's very candy-licious and there's lots of everything."" (AKA Harrod's), Amos and I sharing accessories, theft-proof remote controls, getting severely injured onstage and requiring immediate medical attention (AKA a band aid) and the coolest thing I've ever seen: Magazines with candy bars attached to them. Check it out. :) The song is one of my favorite songs ever by Hellogoodbye.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor Swift', 'CMT Awards', 'London']",2009-05-08T17:02:16Z,5645314,19566,,3063,PT4M56S,sd,false
V3QOzyS5M4Q,Taylor Swift,Being on tour. Everyone ignores me.,"I need your help.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor Swift', 'CMT Awards']",2009-05-07T19:02:07Z,2040950,70240,,5424,PT6M37S,sd,false
G2rSQF5Qx7k,Taylor Swift,FEARLESS Tour 2009,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Country', 'FEARLESS', 'Tour', '2009']",2009-04-24T21:26:31Z,988047,5970,,1116,PT2M23S,sd,false
MHDjff07l0I,Taylor Swift,Thanksgiving break and The Academy Is...,"This pretty much covers Thanksgiving, Christmas decorating, leaving for LA, the Grammy Nominee show, Leno, and my cat. Hope you like it. All put to the musical brilliance of William Beckett/TAI.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor Swift', 'Fearless', 'Thanksgiving']",2009-03-06T00:20:07Z,625463,6828,,730,PT5M23S,sd,false
M134RqAbiwY,Taylor Swift,I hope it's gonna make you notice.,"This one covers a lot! Lots of traveling around the world. The song is ""Use Somebody"" by Kings of Leon. I'm loving their record, you should check it out. I had a blast in Europe and I can't wait to go back! Thanks for everything.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor Swift', 'Fearless']",2009-03-05T23:28:03Z,2828691,31441,,3255,PT5M8S,sd,false
qvcSth8LvEw,Taylor Swift,1 with a bullet.,"I made a video showing some of the things I got to do for my album release week. Thank you to all of you for making Fearless the #1 album in the country, and for keeping Love Story at #1 on the country charts for a 2nd week. I LOVE YOU!!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Fearless']",2008-11-25T18:35:47Z,786310,6939,,1039,PT4M24S,sd,false
-zymq4JgQ7E,Taylor Swift,Retainers.,"The downside to touring... You lose things.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift']",2008-11-17T21:25:40Z,2854744,41845,,4223,PT59S,sd,false
45KfDAgw_Is,Taylor Swift,November 11th.,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Fearless']",2008-11-17T20:58:44Z,684814,5928,,903,PT5M51S,sd,false
RLmmqQNEM_I,Taylor Swift,You change your mind like a girl changes clothes.,"This is what I've been up to this week. Let's see... I hung out with Kellie and met her new python, video taped some stuff out on the road, taped Crossroads with Def Leppard for CMT, and my best friend Abigail came in town from college! Plus, you get to meet my charming brother, Austin. And my cat. :) Plus, katy perry rules so I had to use this song.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Kellie', 'Pickler', 'Katy', 'Perry', 'CMT', 'Def', 'Leppard']",2008-11-17T20:43:59Z,1457893,19406,,1969,PT5M16S,sd,false
rJVYkPjQf9s,Taylor Swift,Rascal Flatt's tour and Grey's Anatomy,"This is a combination of clips from a bunch of places I've been lately.. on tour with Rascal Flatts in Detroit and Boston.. A People magazine shoot in Nashville.. and watching the Grey's Anatomy episode my song was in, on my tour bus in Tulsa, OK.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', ""Grey's"", 'Anatomy']",2008-11-17T20:35:15Z,334720,5745,,624,PT4M9S,sd,false
DjABPXfE4Fs,Taylor Swift,Philadelphia :),"We played in Philly and decided to take a look around.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Philadelphia']",2008-11-17T20:32:42Z,468102,6236,,682,PT4M6S,sd,false
0jWoq3COzts,Taylor Swift,London!!!,"I made this on the plane ride back, this week we went to London! Check it out.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift']",2008-11-17T19:55:46Z,768421,8865,,1047,PT4M46S,sd,false
bkADPxWSeak,Taylor Swift,Behind The Scenes @ CMA Music Festival,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'CMA', 'Music', 'Festival']",2008-09-02T17:53:24Z,292343,2695,,218,PT1M33S,sd,false
m_4CSbzwPtE,Taylor Swift,"Taylor And ""Friends""","Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['taylor', 'swift', 'friends', 'new', 'album', 'video']",2008-08-17T22:26:08Z,965769,8379,,883,PT2M17S,sd,false
Ivz6lNNAYaE,Taylor Swift,MySpace Presents: The Fit Featuring Taylor Swift,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'MySpace', 'The', 'Fit', 'fashion', 'seventeen', 'cover']",2008-06-26T23:02:37Z,658465,3902,,409,PT4M12S,sd,false
R7wjyOQw7Zw,Taylor Swift,Instructional Video,"People keep asking me ""Taylor, how the heck do you tie the lovelovelove bracelets?""

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Love', 'Bracelet', 'How-to']",2008-06-26T22:05:00Z,553678,6939,,644,PT1M6S,sd,false
1G1ES1y6AyI,Taylor Swift,My band has bad private plane manners.,"This is Grant and Amos getting in a battle of the airplane lights on a private plane we were lucky enough to get to fly in. Haha.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'plane', 'Grant', 'Amos']",2008-06-26T21:58:19Z,809472,8364,,507,PT25S,sd,false
Mi-FBBqUuJE,Taylor Swift,First fans with my CMT Award.,"I made you a promise to bring my CMT Award out on the road with me on The Brad Paisley Tour. Come join in on the fun. Can't wait to see you at a show.... lovelovelove -T-

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'CMT', 'Award', 'Fans']",2008-06-26T21:55:43Z,306456,2664,,182,PT11S,sd,false
p-5R0u3iTiE,Taylor Swift,TRL Recap!,"I took my camera to TRL -- this is the result.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'TRL', 'MTV', 'Total', 'Request', 'Live', 'Rihanna', 'New', 'York', 'City', 'Big', 'Machine', 'Records']",2008-06-26T21:15:51Z,694869,6418,,724,PT3M8S,sd,false
C7I3_yFQYkc,Taylor Swift,Wannabe,"Wannabe

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Wannabe', 'Spice', 'Girls']",2008-06-26T21:02:39Z,1155830,15737,,1362,PT3M45S,sd,false
pA1dPsnfams,Taylor Swift,:-),"Unexplainable.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', 'Kellie', 'Pickler', 'Funny']",2008-06-26T20:51:09Z,667042,11319,,961,PT34S,sd,false
v9bxXO9fj98,Taylor Swift,Should've Said No,"Music video for my latest single ""Should've Said No""

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13","['Taylor', 'Swift', ""Should've"", 'Said', 'No']",2008-06-26T15:47:41Z,6858958,90695,,6638,PT4M22S,sd,false
